Title,Autor,Date,Place,Country,Category,File_Name,MEAN,R_mean,G_mean,B_mean,STD,R_std,G_std,B_std,ASYMMETRY,R_asy,G_asy,B_asy
 Relief of the battle of Sisak,Sin especificar,1731,Ljubljana, Eslovenia,GREEN,img2564.jpg,118.34010758505241,124.28808092355746,135.09957231369106,95.63266951790872,57.2659633499135,52.62421370162427,55.21869820805726,56.46125562963477,1.2602251768112185,-0.14115716516971588,-0.7317991852760315,1.2602251768112185
" Corn, No. 2",Georgia O'Keeffe,1924,Santa Fe, Estados Unidos,GREEN,img2565.jpg,71.87944145597076,22.168022537741532,112.71889066949751,80.75141116067327,55.85747438068158,41.9504773999474,44.56176870335256,37.37353233428493,1.5234068632125854,6.678886413574219,0.47568240761756897,1.5234068632125854
 Two flying Balloons,Kamil Lhoták,1942,Olomouc, Chequia,GREEN,img2566.jpg,140.2311241311027,137.74083638702038,154.34155702313998,128.6109789831477,37.01495133127925,37.92166892775168,35.726903425303,32.488792541973986,4.862542629241943,5.3827738761901855,4.646108150482178,4.862542629241943
 Cherry Time,Helen McNicoll,1912,Vaughan, Canadá,GREEN,img2567.jpg,122.76996464868138,119.67375394257368,128.09528524329122,120.54085476017923,35.435457664302525,36.591777294605606,35.27866581197561,33.77214919897232,0.6670363545417786,0.35081642866134644,0.5485187768936157,0.6670363545417786
 The Race Track,Jean-Louis Forain,1891,Washington,Estados Unidos,GREEN,img2569.jpg,152.67507408806188,154.9990813420572,162.55038838816358,140.4757525339648,34.86770534808182,26.114617669087572,26.57991776077077,44.80021267725554,1.215177059173584,1.709226369857788,2.548190355300904,1.215177059173584
 Forest Interior,Paul Cézanne,1898,Potsdam, Alemania,GREEN,img2570.jpg,107.85961885902685,96.1351447906991,117.8141554981678,109.62955628821364,23.918604340699,24.44021813738949,19.070701369315874,22.706699828856248,1.7254209518432615,1.320186734199524,1.760257124900818,1.7254209518432615
 Aurora Hiante,Cândido Costa Pinto,1942,Lisboa, Portugal,GREEN,img2571.jpg,93.77330584164379,98.26205228184428,108.21949800447081,74.8383672386163,47.79678235270112,53.238897387903826,45.93384144019426,36.35830046594074,0.57697594165802,0.09470506012439728,-0.012580790556967258,0.57697594165802
 Finistère,Rhona Haszard,1926,Wellington, Nueva Zelanda,GREEN,img2572.jpg,125.12771046623592,126.88301401463728,131.98880258040808,116.51131480366242,32.33973810485787,33.61417362563218,34.03354699566252,26.925509144156795,0.9515008330345154,0.9911553859710692,1.018950343132019,0.9515008330345154
 Construction in green,Ralph Balson,1942,Sydney, Australia,GREEN,img2573.jpg,119.68170203499749,133.6803172432096,137.66961998183098,87.69516887995182,36.30626464826397,27.708880566373054,24.575582773267325,32.24947292830799,1.4997750520706177,2.467061996459961,2.7471423149108887,1.4997750520706177
" Autumn, Sussex",Spencer GORE,1907,Adelaide, Australia,GREEN,img2574.jpg,136.02197974189113,145.49289060825365,146.32784860517103,116.24520001224876,40.42590634089263,37.72019630467506,34.09073941592215,41.60216202458524,1.1402615308761597,2.108416557312012,2.7722833156585693,1.1402615308761597
 Still Life with Flask of Wine,Piero Marussig,1930,Milan, Italia,GREEN,img2575.jpg,72.946163242114,79.69689391542222,79.35256050383285,59.78903530708693,44.52586080720634,43.9663206471967,47.577860547313264,38.616607442385,2.912447690963745,1.38459050655365,2.0794882774353027,2.912447690963745
 Café in Mytilene,Spyros Papaloukas,1925,Athens, Grecia,GREEN,img2576.jpg,129.3776262559245,137.6505425185518,148.6132143841419,101.8691218650798,51.17484088282014,50.19619867130945,42.03110431795332,48.73555292557634,1.0173509120941162,-0.04682985693216324,0.1204402893781662,1.0173509120941162
 Begrafnisgangers,Marjorie Wallace,1981,Cape Town, Sudáfrica,GREEN,img2577.jpg,95.38437328814898,87.6239626820729,103.74024436301279,94.78891281936123,43.109376406992034,43.954358324369686,40.53953082082091,43.23675173223886,1.023041605949402,0.6408773064613342,0.3739156126976013,1.023041605949402
 Café in Mytilene,Spyros Papaloukas,1929,Athens, Grecia,GREEN,img2578.jpg,154.2212842838041,145.1957762149251,171.75132950218946,145.7167471342976,37.351030255801604,38.0237751944967,33.630674406180574,33.8729864208324,1.253125786781311,1.0231852531433103,1.5940192937850952,1.253125786781311
 Portrait of a Young Man,Albrecht Dürer,1506,Genova, Italia,GREEN,img2579.jpg,44.232988666482925,30.97824822137615,54.16909430534149,47.55162347273117,28.99627019867897,38.45995092294387,25.50057211007953,10.367081404948491,4.068309307098389,5.7217254638671875,4.251131057739259,4.068309307098389
 Bostancı Sea Baths,Halil Paşa,1913,Istanbul, Turquía,GREEN,img2580.jpg,141.2870125583943,150.52463534383327,151.98305586461026,121.35334646673948,53.97134324981314,40.818108782737475,49.03068324181579,63.808320083047846,0.2230307161808014,1.2288554906845093,0.9381189346313475,0.2230307161808014
" Calf, spotted black and white",Geo Poggenbeek,1873,Amsterdam, Países Bajos,GREEN,img2581.jpg,83.68312425359042,98.05261868550257,100.31908052547232,52.677673549796374,43.86476184944364,39.56350218997558,40.003529473909566,34.091399733142964,2.0357129573822017,1.2299715280532837,1.0599488019943235,2.0357129573822017
 Sorrel Horse Study,Frederic Remington,1899,Ogdensburg, Estados Unidos,GREEN,img2582.jpg,154.4143657687636,158.8933131909073,165.81502311955822,138.53476099582522,37.56016084313731,32.17204439323139,27.408125790317712,45.208997358090365,1.564257025718689,2.4171454906463623,2.9009091854095463,1.564257025718689
 Mendicant Singers,Mikuláš Galanda,1933,Martin, Eslovaquia,GREEN,img2584.jpg,145.21751098136485,142.63130173830498,156.71594075677,136.3052904490196,47.768979679627705,56.18392399193215,47.65006288393374,34.64295614635155,0.8225663304328918,0.9823248386383056,1.4487057924270632,0.8225663304328918
 Panshanger Park,Spencer Frederick Gore,1909,Exeter, Reino Unido,GREEN,img2585.jpg,111.00486888709692,121.70357970378383,131.1773826414478,80.13364431605916,43.04032272045352,40.318998183700316,35.69195856920295,34.40124107899913,0.7067363262176514,0.3697232604026793,0.5251656174659729,0.7067363262176514
 The Willow,Geo Poggenbeek,1873,Amsterdam, Países Bajos,GREEN,img2586.jpg,112.436515632496,126.04905633414651,131.88800538945992,79.37248517388153,51.52705909381424,47.70800021549882,49.28825712862053,40.035434966360405,1.3767825365066528,0.868820309638977,0.8569673299789429,1.3767825365066528
 View of Aegina,Spyros Papaloukas,1923,Athens, Grecia,GREEN,img2587.jpg,156.93617709003192,159.48281599281404,178.49633047188397,132.82938480539764,39.547878932070645,31.00185838614161,16.956476733818754,48.89789197556053,1.4326879978179932,1.462670922279358,1.7996509075164795,1.4326879978179932
 Summer near Beaupre,Maurice Cullen,1900,Toronto, Canadá,GREEN,img2588.jpg,75.54761199971418,86.64315242576734,91.11060641631536,48.88907715705989,45.869104067518904,41.94665608884024,38.845132169750094,44.356088432542016,1.6168715953826904,2.0564107894897456,1.7792605161666868,1.6168715953826904
 Brazilian Village,Frans Jansz Post,1680,Amsterdam, Países Bajos,GREEN,img2589.jpg,113.50431258867602,123.69925180414214,119.71212322265207,97.10156273923384,52.88753285825987,49.71300404968156,52.19321091988435,52.765855026064294,0.6053158044815063,0.77822345495224,1.0358102321624756,0.6053158044815063
 Retrato de Georgina de Albuquerque,Lucílio de Albuquerque,1907,Sao Paulo, Brasil,GREEN,img2590.jpg,106.2249146838966,122.89127172881216,111.4804478967837,84.30302442609397,39.20002793815115,44.11789098238598,32.906010828920174,28.191760474884852,1.4697483777999878,-0.0948593094944954,0.6424286365509033,1.4697483777999878
 Morning View of L'Estaque Against the Sunlight,Paul Cézanne,1882,Jerusalem, Israel,GREEN,img2591.jpg,134.74748134614012,143.18064898080004,142.90108095417938,118.16071410344088,39.54209306719526,44.966670754875175,34.787062265794894,32.339910977870396,0.7914095520973206,-0.1458805501461029,0.4664667546749115,0.7914095520973206
 View of a Rocky Coast by Moonlight,Théodore Gudin,1880,Amsterdam, Países Bajos,GREEN,img2592.jpg,131.93252287288158,134.47177168287928,139.53226020475864,121.79353673100678,39.93387750112621,42.07075291482249,40.18809040922902,35.10142480365607,0.9330965280532836,0.9475429058074952,0.7264860272407532,0.9330965280532836
" Tiffany's Estate, Laurelton Hall",Charles Webster Hawthorne,1926,Stony Brook, Estados Unidos,GREEN,img2593.jpg,95.02390211869742,103.3374128550868,110.84591044105787,70.88838305994753,59.42501423056482,59.42094154126699,54.07607195879874,56.89423000983897,2.0892777442932133,0.4282942414283752,-0.3451492190361023,2.0892777442932133
 Spring in the Alps,Giovanni Segantini,1897,Los Angeles, Estados Unidos,GREEN,img2594.jpg,106.74974736906573,100.2693913380763,114.32572548459207,105.65412528452877,43.30825783976883,44.14906562485357,38.98675465191026,45.355459550801385,0.06690224260091783,0.2670873701572418,0.6167892813682556,0.06690224260091783
 Study of Female Nude,Mariano Fortuny i Marsal,1888,Venice, Italia,GREEN,img2595.jpg,147.35246863803857,157.63801814859804,156.22486704978104,128.19452071573662,46.067512782267094,48.90707922255288,42.25062790998396,40.47332818115594,1.0291416645050049,0.3979886174201965,0.9730398654937744,1.0291416645050049
 Gente,Anselmo Guinea,1904,Bilbao, España,GREEN,img2596.jpg,90.48296570003436,87.4404250324082,99.48345905337402,84.52501301432086,47.752998193067334,50.763330905149964,43.89186094470679,47.030544893538845,0.8831502199172974,0.6039108037948608,0.09151603281497957,0.8831502199172974
" Villa Castellani, Bellosquardo, Near Florence",Louis Ritter,1888,Cincinnati, Estados Unidos,GREEN,img2597.jpg,147.48019951889543,142.71921730343269,160.21596627504618,139.5054149782074,46.66650481445057,48.74644674939472,41.44016666493975,46.81154383149988,-0.1422852724790573,-0.0709104835987091,0.5941574573516846,-0.1422852724790573
 Apple Grove,Sergey Vasilyevich Gerasimov,1930,Kazan, Rusia,GREEN,img2598.jpg,92.40615228626743,85.78284967693862,109.88041115046595,81.55519603139768,44.60125652188025,43.5248661249549,42.20782394459359,42.71932542428282,0.29412412643432617,0.0348401814699173,0.15057894587516785,0.29412412643432617
 Driving the Herd,Frank Reaugh,1904,Dallas, Estados Unidos,GREEN,img2599.jpg,150.40683277363252,160.61472506609238,157.81524768038867,132.79052557441642,35.0748080089883,22.751904141219864,36.54315640636136,36.98993231392647,3.715723752975464,2.653423547744751,4.1101059913635245,3.715723752975464
 Riverbank with Old Trees,Ruysdael,1633,Den Haag, Países Bajos,GREEN,img2600.jpg,115.86823382906836,126.7685084057202,121.29438904143149,99.54180404005348,49.46393647549333,45.13107081921086,47.7845870991708,51.03970279632674,0.9415307044982908,1.0168728828430176,1.2271918058395386,0.9415307044982908
 Halbindianerin mit Früchten,Leo Putz,1932,Bolzano, Italia,GREEN,img2601.jpg,83.84778858618543,101.69238228419194,87.18792679316927,62.66305668119506,44.156435159841394,59.30264657045394,32.54736302931154,22.245418725635766,1.3185741901397705,0.276702880859375,0.7618037462234497,1.3185741901397705
 The Moaning of the Bulls,Frederic Remington,1907,Ogdensburg, Estados Unidos,GREEN,img2603.jpg,58.679823889869915,57.44902979513928,70.60548745011177,47.98495442435873,28.33494018589057,30.04984405495234,30.17049208948552,18.36404767542545,1.8835093975067136,1.2868540287017822,1.220252275466919,1.8835093975067136
 Les amoureux (The Lovers),Yves Tanguy,1929,Essen, Alemania,GREEN,img2604.jpg,63.91717448036285,24.692321040329084,98.35412222233565,68.70508017842377,48.65414241359697,34.71760614787141,45.009255087045176,33.51290741981803,1.5440820455551147,6.594613552093506,1.3593230247497559,1.5440820455551147
" Girl´s Dream, composition for a painting for the National House in Prostějov",Jan Preisler,1907,Olomouc, Chequia,GREEN,img2605.jpg,107.49610591105349,112.15789688574957,121.95903806306076,88.37138278435015,40.36023420541928,51.75519900064126,32.40749003678639,23.692525088519286,1.3913912773132324,-0.1277080774307251,0.8560786247253418,1.3913912773132324
 After the Rain,Rae Sloan Bredin,1913,Doylestown, Estados Unidos,GREEN,img2606.jpg,111.6768705747056,108.74090783819372,122.25610141983688,104.0336024660862,31.394435692669358,35.04974474949621,30.11670529542578,25.345052430052096,2.1183328628540044,1.6922935247421265,1.8094139099121087,2.1183328628540044
 A Meadow Bordered by Trees,Théodore Rousseau,1845,New York City, Estados Unidos,GREEN,img2607.jpg,122.38690810358379,132.07565658524635,131.82281129745124,103.26225642805376,69.67447436775129,69.98361412640894,70.8272245700662,64.03697940127473,1.8816965818405151,0.9733909368515016,1.0672388076782229,1.8816965818405151
 Still life with a D.O.M. bottle,Christian Krohg,1883,Skagen, Dinamarca,GREEN,img2608.jpg,71.86812495108997,65.79717053353612,82.29783911237229,67.50936520736151,52.50271140982078,65.63102356764179,46.855067208987705,40.02675763691146,1.0954670906066897,4.0523109436035165,1.0596486330032349,1.0954670906066897
 The Giudecca Canal with the Church of Saint Martha,Francesco Guardi,1770,Lisboa, Portugal,GREEN,img2609.jpg,171.85384832617115,175.66252590105034,179.6699159938348,160.2291030836285,43.10221076878757,39.11220164608407,40.66122446305553,46.68587137907071,2.49968695640564,2.726368904113769,3.320833683013916,2.49968695640564
 Lake near Loosdrecht,Willem Roelofs,1887,Amsterdam, Países Bajos,GREEN,img2610.jpg,119.58640998683256,119.31974400065329,126.35823576845736,113.08125019138708,29.050951271284088,28.660165161852984,28.852847355030818,28.102234832358505,2.6836657524108887,1.8871033191680908,2.0299980640411377,2.6836657524108887
 Skunk Cabbage,Georgia O'Keeffe,1922,Santa Fe, Estados Unidos,GREEN,img2611.jpg,76.55382825179393,83.26216456225949,87.35186640672049,59.047453786401825,42.70237156528544,36.229648583569215,47.802669681800424,37.47962640863383,2.40674090385437,1.1922141313552856,0.8767622709274292,2.40674090385437
 Pab Shlee,Walter Ufer,1920,Reading, Estados Unidos,GREEN,img2612.jpg,95.04760689605897,103.21011748614357,104.51311129030613,77.4195919117272,64.50087416012812,67.25275691672786,63.99195720324065,58.277054985659646,0.5935329794883728,0.9812682271003724,0.2613787055015564,0.5935329794883728
 The Kraal,Alexis Preller,1948,Cape Town, Sudáfrica,GREEN,img2613.jpg,70.75799827836697,76.77145831844767,83.78718778389083,51.71534873276239,46.21919416338376,45.17492994414332,44.35055785139573,42.80597467186361,3.5585384368896484,0.2026372104883194,0.08639463037252426,3.5585384368896484
 Ignacio de Herrera y Vergara,José Celestino Figueroa,1800,Bogotá, Colombia,GREEN,img2614.jpg,62.76082230093193,65.35901152405354,75.57190539864649,47.35154998009575,59.48352163270655,60.662152377531825,66.15857182710614,46.36479881737189,8.620450973510742,9.862130165100098,12.39590072631836,8.620450973510742
 Tiger Trainer,Walt Kuhn,1932,Oklahoma City, Estados Unidos,GREEN,img2615.jpg,80.75055034415648,101.74502138431544,87.09432575610653,53.412303892047476,64.79314843528991,91.22889684376548,40.65233210055445,37.292646837128345,2.524319648742676,1.3047475814819336,0.7762410044670105,2.524319648742676
 Strait of Juan de Fuca,Emily Carr,1936,Vaughan, Canadá,GREEN,img2616.jpg,107.98423991262544,115.41899988771958,114.41291633067604,94.12080351948065,36.81484925654621,35.97432647335509,35.39957804567723,35.07019648249922,0.636773943901062,0.4748388230800629,0.3541269898414612,0.636773943901062
 Villages on Mt. Parnassus,Spyros Papaloukas,1927,Athens, Grecia,GREEN,img2617.jpg,124.56482492761316,116.14196327409692,140.5984444058835,116.95406710285907,44.2633972865738,50.274154696546866,36.136456230270745,40.7242646592582,0.5527390241622925,-0.053563214838504784,0.6073136925697327,0.5527390241622925
 The Hermit Thrush,Thomas Wilmer Dewing,1890,Washington, Estados Unidos,GREEN,img2619.jpg,94.04081563215576,92.66922189672243,107.53792526207269,81.91529973767211,23.35621150385365,21.956479100710702,21.35873319417664,19.16178529870891,1.826830506324768,1.493725299835205,1.4313404560089111,1.826830506324768
 Curioso,Johann Georg Hamilton,1720,Vienna, Austria,GREEN,img2620.jpg,117.60219729370176,111.78567710194041,138.5773969316825,102.44351784748235,63.65509054469158,60.38847983507218,68.59578601811442,55.67930343473451,6.191457271575928,7.246803760528564,4.122281074523927,6.191457271575928
 A Study,Frederic Remington,1908,Ogdensburg, Estados Unidos,GREEN,img2621.jpg,103.87127220515332,114.24877257091528,115.05311884371586,82.31192520082885,33.580883245877125,35.46483848119422,31.13273331994511,21.41246494239003,2.083261013031006,2.0694804191589355,1.908882737159729,2.083261013031006
